Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-26,0.923319442,0.942117631,0.923319442,0.936588705,13022400,0,0
1986-03-27,0.936588309,0.952069379,0.931059385,0.937694013,13267200,0,0
1986-03-31,0.937694589,0.953175668,0.928848547,0.931059957,9441600,0,0
1986-04-01,0.92884816,0.92884816,0.908944271,0.910049975,15691200,0,0
1986-04-02,0.910050525,0.922214088,0.900098777,0.918896973,16828800,0,0
1986-04-03,0.918896611,0.937694395,0.889040568,0.898992717,15172800,0,0
1986-04-04,0.898992155,0.910049596,0.871347538,0.884616792,14942400,0,0
1986-04-07,0.884617465,0.891252097,0.873560015,0.882406056,9974400,0,0
1986-04-08,0.889040827,0.91336795,0.889040827,0.908944726,15734400,0,0
1986-04-09,0.908945053,0.922214324,0.875771876,0.890146852,17116800,0,0
1986-04-10,0.890146332,0.90230989,0.884617405,0.89346385,18268800,0,0
1986-04-11,0.893463408,0.902309444,0.879088448,0.88682878,16920000,0,0
1986-04-14,0.886829509,0.922214088,0.885723805,0.918896973,24038400,0,0
1986-04-15,0.918897013,0.933271986,0.913368083,0.926637352,18244800,0,0
1986-04-16,0.936588976,0.97307966,0.936588976,0.971973956,23832000,0,0
1986-04-17,0.981925834,1.026156863,0.981925834,1.018416524,30268800,0,0
1986-04-18,1.018416003,1.019521707,0.999617815,0.999617815,31608000,0,0
1986-04-21,1.005146832,1.037213879,1.005146832,1.03500247,19353600,0,0
1986-04-22,1.035002508,1.061541034,1.023944654,1.039425731,33153600,0,0
1986-04-23,1.037213721,1.037213721,1.012887014,1.036108017,12369600,0,0
1986-04-24,1.036108208,1.04274284,1.017310019,1.025050759,13123200,0,0
1986-04-25,1.025050601,1.026156306,0.99740597,1.020627379,17193600,0,0
1986-04-28 00:00:00-04:00,1.021733245,1.039425731,1.021733245,1.039425731,17457600,0,0
1986-04-29 00:00:00-04:00,1.037213792,1.037213792,1.012887083,1.019521713,12801600,0,0
1986-04-30 00:00:00-04:00,1.019522401,1.021733811,0.973079955,0.986349225,22200000,0,0
1986-05-01 00:00:00-04:00,0.986348554,1.001829224,0.979713923,0.999617815,23721600,0,0
1986-05-02 00:00:00-04:00,0.999618077,1.011781637,0.986348812,0.989665926,18288000,0,0
1986-05-05 00:00:00-04:00,0.989665518,0.999617665,0.964232704,0.978608072,13483200,0,0
1986-05-06 00:00:00-04:00,0.978607971,0.981925083,0.950963346,0.968655825,19094400,0,0
1986-05-07 00:00:00-04:00,0.968655899,0.968655899,0.948752011,0.960915565,15648000,0,0
1986-05-08 00:00:00-04:00,0.960915549,0.966444475,0.955386624,0.963126957,12374400,0,0
1986-05-09 00:00:00-04:00,0.959810159,0.959810159,0.946540896,0.955386937,12062400,0,0
1986-05-12 00:00:00-04:00,0.955386646,0.9675502,0.953175237,0.964232683,11318400,0,0
1986-05-13 00:00:00-04:00,0.964232706,0.973079149,0.962021298,0.970867336,12624000,0,0
1986-05-14 00:00:00-04:00,0.970867345,0.992983047,0.966444528,0.990771234,21657600,0,0
1986-05-15 00:00:00-04:00,0.984136872,0.984136872,0.953175528,0.955386937,19560000,0,0
1986-05-16 00:00:00-04:00,0.955386872,0.959810095,0.943223315,0.946540833,19910400,0,0
1986-05-19 00:00:00-04:00,0.946541036,0.954281373,0.926637138,0.931059957,17280000,0,0
1986-05-20 00:00:00-04:00,0.931059542,0.942117393,0.925531022,0.942117393,16968000,0,0
1986-05-21 00:00:00-04:00,0.942117631,0.945435149,0.934377296,0.936588705,12993600,0,0
1986-05-22 00:00:00-04:00,0.936588461,0.964232683,0.936588461,0.964232683,20908800,0,0
1986-05-23 00:00:00-04:00,0.964233114,0.968656337,0.955387072,0.958704591,12201600,0,0
1986-05-27 00:00:00-04:00,0.967550461,0.998512208,0.967550461,0.998512208,23702400,0,0
1986-05-28 00:00:00-04:00,0.998511841,1.007357877,0.986348287,1.00404036,20073600,0,0
1986-05-29 00:00:00-04:00,1.004040564,1.032790898,0.995194526,1.027261972,16497600,0,0
1986-05-30 00:00:00-04:00,1.027261772,1.028367476,1.01288681,1.026156068,16123200,0,0
1986-06-02 00:00:00-04:00,1.020627533,1.020627533,0.992983303,1.005146861,12571200,0,0
1986-06-03 00:00:00-04:00,1.005146823,1.018416085,1.001829305,1.011781454,18484800,0,0
1986-06-04 00:00:00-04:00,1.011781695,1.011781695,0.990771687,1.000723839,11251200,0,0
1986-06-05 00:00:00-04:00,1.000723519,1.006252446,0.979713923,0.999617815,22156800,0,0
1986-06-06 00:00:00-04:00,1.001829192,1.015098453,1.001829192,1.015098453,15657600,0,0
1986-06-09 00:00:00-04:00,1.01509873,1.01509873,1.001829466,1.008464098,18696000,0,0
1986-06-10 00:00:00-04:00,1.014298557,1.014298557,0.992030888,1.006504893,21283200,0.01625,0
1986-06-11 00:00:00-04:00,1.006504333,1.014297992,0.998710673,1.002050638,19334400,0,0
1986-06-12 00:00:00-04:00,1.003164321,1.010957983,1.003164321,1.009844661,15624000,0,0
1986-06-13 00:00:00-04:00,1.014298549,1.03322625,1.014298549,1.025432587,17779200,0,0
1986-06-16 00:00:00-04:00,1.025432094,1.04658643,1.022091721,1.042132735,17107200,0,0
1986-06-17 00:00:00-04:00,1.046587098,1.065514803,1.046587098,1.065514803,21806400,0,0
1986-06-18 00:00:00-04:00,1.063286833,1.063286833,1.046586196,1.06106019,16507200,0,0
1986-06-19 00:00:00-04:00,1.061060131,1.065513825,1.052153152,1.055493116,13944000,0,0
1986-06-20 00:00:00-04:00,1.055493771,1.068854451,1.04881343,1.068854451,22257600,0,0
1986-06-23 00:00:00-04:00,1.063286774,1.063286774,1.051039423,1.055493116,11203200,0,0
1986-06-24 00:00:00-04:00,1.055493089,1.084441076,1.052153125,1.078874469,20971200,0,0
1986-06-25 00:00:00-04:00,1.078874872,1.08555521,1.066627517,1.071080804,16531200,0,0
1986-06-26 00:00:00-04:00,1.071081207,1.093349283,1.071081207,1.087782264,17505600,0,0
1986-06-27 00:00:00-04:00,1.087781916,1.09780222,1.074421238,1.084441543,12753600,0,0
1986-06-30 00:00:00-04:00,1.085554841,1.117842793,1.085554841,1.117842793,20654400,0,0
1986-07-01 00:00:00-04:00,1.172399279,1.172399279,1.122296551,1.142337561,21312000,0,3
1986-07-02 00:00:00-04:00,1.165719183,1.199120873,1.165719183,1.172399521,30560000,0,0
1986-07-03 00:00:00-04:00,1.172399859,1.179080199,1.149018466,1.162379146,23824000,0,0
1986-07-07 00:00:00-04:00,1.162378707,1.162378707,1.088894995,1.095575333,20704000,0,0
1986-07-08 00:00:00-04:00,1.088895411,1.088895411,1.048813371,1.082215071,26336000,0,0
1986-07-09 00:00:00-04:00,1.088895058,1.108936071,1.088895058,1.108936071,20160000,0,0
1986-07-10 00:00:00-04:00,1.108935998,1.122296673,1.082214649,1.098915696,16800000,0,0
1986-07-11 00:00:00-04:00,1.098915769,1.112276444,1.072194417,1.108936071,14252800,0,0
1986-07-14 00:00:00-04:00,1.092235835,1.092235835,1.068854441,1.072194815,10360000,0,0
1986-07-15 00:00:00-04:00,1.072194133,1.088894769,1.068853761,1.078874469,33248000,0,0
1986-07-16 00:00:00-04:00,1.08221472,1.115616409,1.08221472,1.108936071,18560000,0,0
1986-07-17 00:00:00-04:00,1.108936298,1.118957011,1.082214942,1.085555315,12937600,0,0
1986-07-18 00:00:00-04:00,1.08555503,1.118956717,1.082214658,1.095575333,14977600,0,0
1986-07-21 00:00:00-04:00,1.088894769,1.088894769,1.075534097,1.078874469,8419200,0,0
1986-07-22 00:00:00-04:00,1.078874693,1.10225567,1.072194356,1.095575333,10067200,0,0
1986-07-23 00:00:00-04:00,1.09557562,1.098915993,1.075534602,1.085555315,14984000,0,0
1986-07-24 00:00:00-04:00,1.085555495,1.098916176,1.058834134,1.072194815,13608000,0,0
1986-07-25 00:00:00-04:00,1.072194794,1.09557578,1.072194794,1.08889544,7480000,0,0
1986-07-28 00:00:00-04:00,1.088895472,1.098916186,1.058834145,1.068854451,9654400,0,0
1986-07-29 00:00:00-04:00,1.068854291,1.068854291,1.032112628,1.038792968,12350400,0,0
1986-07-30 00:00:00-04:00,1.038792939,1.062173922,1.008731209,1.058833957,16160000,0,0
1986-07-31 00:00:00-04:00,1.055493282,1.055493282,1.038792642,1.04547298,7267200,0,0
1986-08-01 00:00:00-04:00,1.045473256,1.048813222,1.022091866,1.022091866,7222400,0,0
1986-08-04 00:00:00-04:00,1.022091916,1.042132934,0.995370558,1.038792968,10158400,0,0
1986-08-05 00:00:00-04:00,1.038792764,1.042132729,1.012071412,1.015411377,9220800,0,0
1986-08-06 00:00:00-04:00,1.015411486,1.028772164,1.008731148,1.01875186,8459200,0,0
1986-08-07 00:00:00-04:00,1.01875175,1.035452391,1.005391074,1.015411377,10430400,0,0
1986-08-08 00:00:00-04:00,1.015410943,1.022091278,0.995369937,1.005390644,9193600,0,0
1986-08-11 00:00:00-04:00,1.00539108,1.048813073,1.002050707,1.042132735,10804800,0,0
1986-08-12 00:00:00-04:00,1.042132993,1.055493673,1.032112687,1.052153707,9355200,0,0
1986-08-13 00:00:00-04:00,1.052153185,1.068853822,1.038792512,1.062173486,14524800,0,0
1986-08-14 00:00:00-04:00,1.058833784,1.058833784,1.035452397,1.042132735,10859200,0,0
1986-08-15 00:00:00-04:00,1.042132648,1.048812985,1.018751671,1.048812985,10600000,0,0
1986-08-18 00:00:00-04:00,1.042133264,1.042133264,1.018752273,1.032112956,8000000,0,0
1986-08-19 00:00:00-04:00,1.032112426,1.032112426,1.008731039,1.015411377,8868800,0,0
1986-08-20 00:00:00-04:00,1.015411258,1.048812944,1.012071293,1.04547298,12403200,0,0
1986-08-21 00:00:00-04:00,1.045473438,1.045473438,1.022092043,1.035452724,11700800,0,0
1986-08-22 00:00:00-04:00,1.035452923,1.042133264,1.025432615,1.032112956,5318400,0,0
1986-08-25 00:00:00-04:00,1.032112537,1.032112537,1.015411486,1.01875186,7313600,0,0
1986-08-26 00:00:00-04:00,1.018751756,1.048813073,1.018751756,1.042132735,12014400,0,0
1986-08-27 00:00:00-04:00,1.042132883,1.042132883,1.015411527,1.022091866,15088000,0,0
1986-08-28 00:00:00-04:00,1.022091435,1.025431807,0.988689754,0.99537009,18400000,0,0
1986-08-29 00:00:00-04:00,0.995370557,1.015411575,0.995370557,1.012071609,16800000,0,0
1986-09-02 00:00:00-04:00,1.012071464,1.012071464,0.968649061,0.975329399,13569600,0,0
1986-09-03 00:00:00-04:00,0.975329568,0.985350281,0.955288549,0.978669941,16160000,0,0
1986-09-04 00:00:00-04:00,0.978669941,0.988690247,0.968649228,0.978669941,14888000,0,0
1986-09-05 00:00:00-04:00,0.978669849,0.982009814,0.935247442,0.945268154,20320000,0,0
1986-09-08 00:00:00-04:00,0.945268569,0.98535062,0.935247853,0.982010245,18080000,0,0
1986-09-09 00:00:00-04:00,0.989006631,1.01928255,0.989006631,1.00919044,16640000,0.01625,0
1986-09-10 00:00:00-04:00,1.009190203,1.022646072,0.995734333,1.002462268,13337600,0,0
1986-09-11 00:00:00-04:00,0.989006344,0.989006344,0.891451502,0.935182869,25120000,0,0
1986-09-12 00:00:00-04:00,0.935183354,0.952003404,0.898179902,0.921727479,22080000,0,0
1986-09-15 00:00:00-04:00,0.921727482,0.941911296,0.891451968,0.914999545,18080000,0,0
1986-09-16 00:00:00-04:00,0.914999819,0.914999819,0.884724295,0.911636055,13483200,0,0
1986-09-17 00:00:00-04:00,0.911635905,0.925091782,0.888087914,0.90827173,16640000,0,0
1986-09-18 00:00:00-04:00,0.90827173,0.918363843,0.888087914,0.90827173,13667200,0,0
1986-09-19 00:00:00-04:00,0.901543745,0.901543745,0.884724105,0.888087869,18880000,0,0
1986-09-22 00:00:00-04:00,0.888087715,0.904907763,0.884723951,0.904907763,15392000,0,0
1986-09-23 00:00:00-04:00,0.904907986,0.941911445,0.901543812,0.925091803,19360000,0,0
1986-09-24 00:00:00-04:00,0.925092051,0.958731754,0.925092051,0.941911697,17440000,0,0
1986-09-25 00:00:00-04:00,0.941911296,0.941911296,0.901543669,0.914999545,13564800,0,0
1986-09-26 00:00:00-04:00,0.914999545,0.92845542,0.901543669,0.914999545,10568000,0,0
1986-09-29 00:00:00-04:00,0.904907826,0.904907826,0.888087777,0.898179889,10318400,0,0
1986-09-30 00:00:00-04:00,0.898180175,0.935183639,0.898180175,0.911636055,13937600,0,0
1986-10-01 00:00:00-04:00,0.911635575,0.93854732,0.908271402,0.918363512,14716800,0,0
1986-10-02 00:00:00-04:00,0.91836411,0.945275873,0.914999935,0.941911697,9968000,0,0
1986-10-03 00:00:00-04:00,0.94191153,0.955367409,0.925091886,0.928455651,14780800,0,0
1986-10-06 00:00:00-04:00,0.928454992,0.955366731,0.918363295,0.955366731,11788800,0,0
1986-10-07 00:00:00-04:00,0.955366672,0.955366672,0.928454935,0.935182869,7481600,0,0
1986-10-08 00:00:00-04:00,0.935182927,0.9688226,0.92509123,0.955366731,12264000,0,0
1986-10-09 00:00:00-04:00,0.955367238,0.975551053,0.955367238,0.958731413,13686400,0,0
1986-10-10 00:00:00-04:00,0.958730994,0.968822692,0.952003059,0.96545893,6073600,0,0
1986-10-13 00:00:00-04:00,0.965458957,0.965458957,0.952003086,0.962094784,2457600,0,0
1986-10-14 00:00:00-04:00,0.962095177,0.968823115,0.941911362,0.958731413,7001600,0,0
1986-10-15 00:00:00-04:00,0.958730898,1.005826441,0.958730898,1.002462268,16640000,0,0
1986-10-16 00:00:00-04:00,1.029374586,1.05628634,1.029374586,1.049558401,34400000,0,0
1986-10-17 00:00:00-04:00,1.042830628,1.042830628,1.022646809,1.032738924,13988800,0,0
1986-10-20 00:00:00-04:00,1.026010484,1.026010484,0.992370802,1.015918374,10848000,0,0
1986-10-21 00:00:00-04:00,1.015918648,1.022646586,1.002462772,1.012554884,6622400,0,0
1986-10-22 00:00:00-04:00,1.012554611,1.019282548,1.009190438,1.015918374,9936000,0,0
1986-10-23 00:00:00-04:00,1.019282658,1.046194406,1.019282658,1.036102295,11681600,0,0
1986-10-24 00:00:00-04:00,1.036102462,1.036102462,1.012554884,1.012554884,9920000,0,0
1986-10-27,1.012555117,1.046194815,1.002463002,1.019283056,6828800,0,0
1986-10-28,1.015917989,1.015917989,0.995734188,0.999098361,5982400,0,0
1986-10-29,0.99909917,1.002462934,0.985643292,0.989007056,7561600,0,0
1986-10-30,0.992370427,1.012554228,0.992370427,0.999098361,11078400,0,0
1986-10-31,0.999098783,1.002462546,0.982278736,0.98564291,9403200,0,0
1986-11-03,0.985642493,0.999098361,0.985642493,0.999098361,7784000,0,0
1986-11-04,0.995734995,0.995734995,0.978915352,0.989007056,9457600,0,0
1986-11-05,0.989007056,0.995734995,0.982279117,0.989007056,10204800,0,0
1986-11-06,0.989006255,1.005826294,0.975550387,0.999098361,9747200,0,0
1986-11-07,0.999098751,1.002462514,0.982278705,0.982278705,8102400,0,0
1986-11-10,0.982278736,0.989006673,0.978914973,0.98564291,6558400,0,0
1986-11-11,0.98564305,0.999098925,0.982278876,0.995734751,5368000,0,0
1986-11-12,0.995734838,1.00582695,0.992371074,1.00582695,11083200,0,0
1986-11-13,1.005826845,1.009190608,0.978915095,0.978915095,8520000,0,0
1986-11-14,0.978915382,0.992371261,0.972187443,0.992371261,7296000,0,0
1986-11-17,0.99237097,0.995734733,0.975550921,0.978915095,7476800,0,0
1986-11-18,0.978914708,0.985642642,0.952002969,0.955366731,13276800,0,0
1986-11-19,0.955367303,0.962095241,0.931819722,0.952003539,15971200,0,0
1986-11-20,0.952003897,0.975551486,0.945275956,0.975551486,10267200,0,0
1986-11-21,0.975550921,0.982278859,0.952003346,0.978915095,18720000,0,0
1986-11-24,0.979186098,0.979186098,0.948692213,0.972409725,11496000,0.01625,0
1986-11-25,0.972409465,0.975797444,0.962244702,0.965633094,9220800,0,0
1986-11-26,0.965633195,0.999515054,0.952080451,0.979185939,20320000,0,0
1986-11-28,0.979186086,0.992738831,0.975797692,0.989350438,7241600,0,0
1986-12-01,0.982574078,0.982574078,0.958856979,0.972409725,10750400,0,0
1986-12-02,0.975797461,1.01306771,0.975797461,1.009679317,20320000,0,0
1986-12-03,1.009680075,1.03678558,0.989350946,1.026621222,25280000,0,0
1986-12-04,1.026620498,1.057113963,1.026620498,1.04356122,35520000,0,0
1986-12-05,1.043561311,1.057114055,1.026620587,1.033396959,15550400,0,0
1986-12-08,1.033397067,1.036785047,1.002903182,1.030008674,14086400,0,0
1986-12-09,1.033397588,1.050338322,1.033397588,1.04695034,15376000,0,0
1986-12-10,1.046950008,1.060502757,1.03678524,1.057114363,15388800,0,0
1986-12-11,1.053726508,1.053726508,1.030008989,1.036785364,16160000,0,0
1986-12-12,1.03678558,1.03678558,1.023232828,1.026621222,11412800,0,0
1986-12-15,1.026620694,1.030008674,1.006291575,1.030008674,13416000,0,0
1986-12-16,1.030008866,1.060502757,1.030008866,1.057114363,18560000,0,0
1986-12-17,1.057113963,1.057113963,1.036784849,1.04356122,10456000,0,0
1986-12-18,1.043562108,1.050338486,1.036785731,1.040174127,8644800,0,0
1986-12-19,1.040173594,1.063890696,1.040173594,1.063890696,28320000,0,0
1986-12-22,1.063890655,1.070667028,1.050337908,1.070667028,10657600,0,0
1986-12-23,1.070667028,1.074055422,1.043561534,1.070667028,13366400,0,0
1986-12-24,1.070667559,1.070667559,1.0605032,1.067279577,6056000,0,0
1986-12-26,1.067278567,1.067278567,1.050337434,1.050337434,3801600,0,0
1986-12-29,1.050337792,1.053726185,1.030008674,1.030008674,4524800,0,0
1986-12-30,1.033397749,1.050338486,1.033397749,1.040174127,13692800,0,0
1986-12-31,1.040172269,1.043560244,1.016454783,1.023231149,15214400,0,0
1987-01-02,1.023232194,1.040173331,1.023232194,1.033396959,6982400,0,0
1987-01-05,1.0367852,1.067279089,1.0367852,1.063890696,18400000,0,0
1987-01-06,1.063890737,1.070667111,1.046950008,1.057114363,16000000,0,0
1987-01-07,1.057114611,1.070667363,1.050338236,1.060503006,18400000,0,0
1987-01-08,1.060503093,1.060503093,1.043561945,1.04695034,16640000,0,0
1987-01-09,1.046950133,1.053726508,1.036785364,1.036785364,12118400,0,0
1987-01-12,1.036784849,1.053725984,1.030008477,1.04356122,12630400,0,0
1987-01-13,1.043561311,1.043561311,1.030008566,1.033396959,10120000,0,0
1987-01-14,1.03339687,1.050337592,1.030008477,1.04356122,17280000,0,0
1987-01-15,1.05372657,1.101161197,1.05372657,1.084220052,32000000,0,0
1987-01-16,1.084220044,1.107937564,1.077443668,1.10454917,32160000,0,0
1987-01-19,1.104548822,1.135042708,1.087608096,1.128266335,15480000,0,0
1987-01-20,1.128266042,1.145206763,1.097772164,1.111324906,18880000,0,0
1987-01-21,1.111324906,1.13165402,1.101160556,1.111324906,20800000,0,0
1987-01-22,1.118101516,1.15198338,1.118101516,1.15198338,20960000,0,0
1987-01-23,1.151983514,1.202806523,1.118101646,1.135042787,45920000,0,0
1987-01-26,1.13504321,1.151983944,1.124878439,1.138431191,16160000,0,0
1987-01-27,1.138430713,1.165536206,1.135042733,1.158759832,20160000,0,0
1987-01-28,1.158759487,1.182476993,1.158759487,1.16214788,13953600,0,0
1987-01-29,1.162148226,1.175700972,1.145207086,1.158759832,17920000,0,0
1987-01-30,1.158759765,1.168924531,1.141819039,1.155371785,9270400,0,0
1987-02-02,1.155372049,1.172312778,1.138430906,1.165536404,11096000,0,0
1987-02-03,1.165536206,1.175700972,1.155371853,1.158759832,11092800,0,0
1987-02-04,1.158760029,1.172312778,1.138430906,1.165536404,13571200,0,0
1987-02-05,1.165536126,1.172312499,1.145207007,1.15198338,13860800,0,0
1987-02-06,1.151983301,1.158759673,1.138430556,1.145206928,8516800,0,0
1987-02-09,1.141819269,1.141819269,1.118101752,1.131654501,6814400,0,0
1987-02-10,1.131654314,1.135042708,1.111325195,1.128266335,11412800,0,0
1987-02-11,1.14520728,1.165536404,1.14520728,1.165536404,11636800,0,0
1987-02-12,1.165536404,1.172312778,1.151983655,1.165536404,12300800,0,0
1987-02-13,1.165535745,1.196029619,1.158759374,1.182476878,14425600,0,0
1987-02-17,1.182477769,1.212971253,1.182477769,1.206194878,14059200,0,0
1987-02-18,1.209583625,1.23330074,1.209583625,1.229912758,26720000,0,0
1987-02-19,1.229912758,1.243465513,1.219747985,1.229912758,16160000,0,0
1987-02-20,1.229912347,1.236688723,1.216359596,1.233300328,17920000,0,0
1987-02-23,1.233300425,1.236688819,1.175701436,1.199418545,16160000,0,0
1987-02-24,1.19941796,1.209582726,1.192641588,1.202806354,6374400,0,0
1987-02-25,1.202806353,1.233299824,1.19941796,1.223135471,9625600,0,0
1987-02-26,1.223135311,1.22652329,1.206194175,1.209582567,8456000,0,0
1987-02-27,1.209583003,1.229912125,1.209583003,1.216359377,8636800,0,0
1987-03-02,1.216359206,1.236688326,1.216359206,1.219747186,12784000,0,0
1987-03-03,1.219747078,1.229911844,1.219747078,1.223135471,12456000,0,0
1987-03-04,1.22991164,1.28073422,1.22991164,1.273957849,20160000,0,0
1987-03-05,1.273957724,1.287510466,1.24007587,1.253628612,12764800,0,0
1987-03-06,1.253628929,1.270570068,1.233299812,1.260405302,46080000,0,0
1987-03-09,1.257017335,1.257017335,1.223135471,1.223135471,10457600,0,0
1987-03-10,1.230771896,1.278502654,1.223953216,1.268274426,15072000,0.0175,0
1987-03-11,1.268274872,1.336461693,1.244409693,1.329643011,35520000,0,0
1987-03-12,1.319414643,1.319414643,1.285321246,1.312595963,27200000,0,0
1987-03-13,1.30918774,1.30918774,1.278503861,1.285322547,11795200,0,0
1987-03-16,1.278503272,1.278503272,1.244409857,1.258047223,13035200,0,0
1987-03-17,1.258046615,1.278502654,1.247818387,1.268274426,17440000,0,0
1987-03-18,1.268274291,1.27509297,1.247818254,1.26486516,21440000,0,0
1987-03-19,1.264866222,1.295550095,1.264866222,1.292140961,12625600,0,0
1987-03-20,1.292140961,1.30577833,1.281912726,1.292140961,18080000,0,0
1987-03-23,1.295549912,1.329643331,1.295549912,1.305778146,14659200,0,0
1987-03-24,1.305777713,1.309186846,1.29214035,1.302368164,14756800,0,0
1987-03-25,1.295550095,1.295550095,1.285322276,1.292140961,9844800,0,0
1987-03-26,1.292139581,1.302367389,1.275092679,1.278502226,8230400,0,0
1987-03-27,1.278503547,1.302368735,1.23418189,1.251228809,18880000,0,0
1987-03-30,1.251227945,1.322823875,1.155766429,1.206906319,29280000,0,0
1987-03-31,1.213725417,1.251228377,1.213725417,1.247818828,12259200,0,0
1987-04-01,1.247818828,1.251228377,1.227362781,1.247818828,11742400,0,0
1987-04-02,1.247819227,1.26827528,1.213725805,1.213725805,13660800,0,0
1987-04-03,1.213725359,1.281912177,1.213725359,1.261456132,17920000,0,0
1987-04-06 00:00:00-04:00,1.264865295,1.281911786,1.264865295,1.268274426,11158400,0,0
1987-04-07 00:00:00-04:00,1.268274813,1.281912177,1.234181404,1.234181404,13800000,0,0
1987-04-08 00:00:00-04:00,1.234181463,1.268274874,1.234181463,1.247818828,18400000,0,0
1987-04-09 00:00:00-04:00,1.247818828,1.264865741,1.23077233,1.247818828,12251200,0,0
1987-04-10 00:00:00-04:00,1.247818798,1.275093526,1.234181434,1.25463748,12720000,0,0
1987-04-13 00:00:00-04:00,1.254638042,1.264866278,1.230772853,1.230772853,16000000,0,0
1987-04-14 00:00:00-04:00,1.227362768,1.227362768,1.145538584,1.162585497,27360000,0,0
1987-04-15 00:00:00-04:00,1.1796316,1.213724998,1.1796316,1.206906319,12726400,0,0
1987-04-16 00:00:00-04:00,1.206907098,1.251228753,1.186451045,1.19326973,16320000,0,0
1987-04-20 00:00:00-04:00,1.193269535,1.251228549,1.186450852,1.203497767,10201600,0,0
1987-04-21 00:00:00-04:00,1.203497473,1.244409561,1.172813199,1.244409561,15193600,0,0
1987-04-22 00:00:00-04:00,1.237590656,1.237590656,1.179631667,1.183041215,20800000,0,0
1987-04-23 00:00:00-04:00,1.183041963,1.203498016,1.159176359,1.176223278,11030400,0,0
1987-04-24 00:00:00-04:00,1.176222723,1.213725262,1.118263724,1.145538449,14193600,0,0
1987-04-27 00:00:00-04:00,1.145539368,1.16940498,1.111445935,1.152358055,20480000,0,0
1987-04-28 00:00:00-04:00,1.152357039,1.169403949,1.135310546,1.138719678,18720000,0,0
1987-04-29 00:00:00-04:00,1.138720186,1.152357554,1.121673685,1.131901503,11988800,0,0
1987-04-30 00:00:00-04:00,1.13190122,1.16599463,1.13190122,1.162585497,12470400,0,0
1987-05-01 00:00:00-04:00,1.159176402,1.159176402,1.131901663,1.142129898,8142400,0,0
1987-05-04 00:00:00-04:00,1.142130233,1.165995429,1.135311546,1.152358055,8052800,0,0
1987-05-05 00:00:00-04:00,1.152357424,1.186450839,1.152357424,1.186450839,10750400,0,0
1987-05-06 00:00:00-04:00,1.183041404,1.183041404,1.142129317,1.145538449,13652800,0,0
1987-05-07 00:00:00-04:00,1.145538889,1.145538889,1.118264153,1.121673703,14678400,0,0
1987-05-08 00:00:00-04:00,1.121674027,1.152357905,1.118264476,1.128492713,16640000,0,0
1987-05-11 00:00:00-04:00,1.128492387,1.148948439,1.121673703,1.121673703,16160000,0,0
1987-05-12 00:00:00-04:00,1.11826366,1.11826366,1.097807617,1.104626298,17120000,0,0
1987-05-13 00:00:00-04:00,1.104626298,1.114854527,1.094398485,1.104626298,12876800,0,0
1987-05-14 00:00:00-04:00,1.104626163,1.114854392,1.094398351,1.101217031,14587200,0,0
1987-05-15 00:00:00-04:00,1.101217737,1.104626872,1.080761684,1.084170818,36160000,0,0
1987-05-18 00:00:00-04:00,1.084170818,1.090989503,1.056896081,1.084170818,23360000,0,0
1987-05-19 00:00:00-04:00,1.084170011,1.09098869,1.067123521,1.077351332,15656000,0,0
1987-05-20 00:00:00-04:00,1.077352232,1.084170917,1.050077492,1.063714862,18080000,0,0
1987-05-21 00:00:00-04:00,1.063714055,1.080760963,1.039848884,1.056895375,18240000,0,0
1987-05-22 00:00:00-04:00,1.067124271,1.097808141,1.067124271,1.087580323,13172800,0,0
1987-05-26 00:00:00-04:00,1.111444955,1.138719678,1.111444955,1.138719678,20800000,0,0
1987-05-27 00:00:00-04:00,1.138719977,1.148948209,1.125082612,1.125082612,10972800,0,0
1987-05-28 00:00:00-04:00,1.125082406,1.145538449,1.108035911,1.145538449,6796800,0,0
1987-05-29 00:00:00-04:00,1.145538321,1.176222591,1.145538321,1.169403911,17440000,0,0
1987-06-01 00:00:00-04:00,1.169404401,1.196679135,1.165994851,1.172813535,12812800,0,0
1987-06-02 00:00:00-04:00,1.172813206,1.183041437,1.159175844,1.165994525,9734400,0,0
1987-06-03 00:00:00-04:00,1.169404843,1.189860901,1.169404843,1.179632664,9892800,0,0
1987-06-04 00:00:00-04:00,1.179631723,1.183041272,1.16258523,1.169403911,11401600,0,0
1987-06-05 00:00:00-04:00,1.169404179,1.169404179,1.159175948,1.162585497,7764800,0,0
1987-06-08 00:00:00-04:00,1.162585657,1.193269522,1.159176107,1.186450839,7052800,0,0
1987-06-09 00:00:00-04:00,1.194137355,1.204431852,1.187274497,1.201000214,8886400,0.0175,0
1987-06-10 00:00:00-04:00,1.201000214,1.21472593,1.190706136,1.201000214,16640000,0,0
1987-06-11 00:00:00-04:00,1.200999587,1.221588152,1.200999587,1.218156934,14828800,0,0
1987-06-12 00:00:00-04:00,1.218157392,1.231883107,1.214725754,1.221588612,11337600,0,0
1987-06-15 00:00:00-04:00,1.22158883,1.238746186,1.207863113,1.214725971,14299200,0,0
1987-06-16 00:00:00-04:00,1.214725754,1.22502025,1.211294535,1.221588612,7102400,0,0
1987-06-17 00:00:00-04:00,1.221588152,1.225019789,1.211294079,1.218156934,8227200,0,0
